code,name,market,market_cap,naver_group,best_sector,best_corr,2nd_sector,2nd_corr,3rd_sector,3rd_corr
032580,피델릭스,KOSDAQ,1063,반도체와반도체장비,IT부품,0.3809,반도체_중소형,0.3217,철강,0.3208
047820,초록뱀미디어,KOSDAQ,1386,방송과엔터테인먼트,IT부품,0.3779,보험,0.3489,바이오_임상단계,0.2972
001530,DI동일,KOSPI,5727,"섬유,의류,신발,호화품",항공,0.3771,엔터·음악,0.1988,철강,0.1897
171120,라이온켐텍,KOSDAQ,861,건축자재,철강,0.3765,엔터·음악,0.2264,통신,0.2262
176750,듀켐바이오,KOSDAQ,2544,제약,대형제약,0.376,방산,0.3495,비철금속,0.2963
013990,아가방컴퍼니,KOSDAQ,1660,"섬유,의류,신발,호화품",엔터·음악,0.3755,K푸드_수출,0.3554,방산,0.2418
007280,한국특강,KOSPI,752,철강,K푸드_수출,0.368,엔터·음악,0.2217,조선,0.2195
025950,동신건설,KOSDAQ,1289,건설,바이오_대형CDMO,0.366,엔터·음악,0.2274,바이오_임상단계,0.2271
012690,모나리자,KOSPI,788,가정용품,건설,0.3651,철강,0.3613,신재생에너지,0.3526
086820,바이오솔루션,KOSDAQ,2576,생물공학,엔터·음악,0.3634,철강,0.2894,우주·위성,0.2671
004770,써니전자,KOSPI,614,전자장비와기기,바이오_대형CDMO,0.3603,엔터·음악,0.1833,철강,0.1628
048430,유라테크,KOSDAQ,874,자동차부품,K푸드_수출,0.3534,엔터·음악,0.3062,철강,0.1958
475580,에이럭스,KOSDAQ,1452,교육서비스,신재생에너지,0.3533,우주·위성,0.316,건설,0.3158
052220,iMBC,KOSDAQ,646,방송과엔터테인먼트,엔터·음악,0.3513,바이오_대형CDMO,0.3435,K푸드_수출,0.3352
101970,우양에이치씨,KOSDAQ,1978,에너지장비및서비스,K푸드_수출,0.3506,미용·에스테틱,0.3305,레저·여행,0.3301
109610,에스와이,KOSDAQ,1313,건축자재,엔터·음악,0.3494,철강,0.2793,항공,0.2625
016090,대현,KOSPI,761,"섬유,의류,신발,호화품",항공,0.34,보험,0.2238,엔터·음악,0.1859
226400,오스테오닉,KOSDAQ,1229,건강관리장비와용품,보험,0.3399,항공,0.3203,엔터·음악,0.2394
115450,HLB테라퓨틱스,KOSDAQ,2883,제약,로봇,0.3349,전력기기,0.294,바이오_임상단계,0.2116
339950,아이비김영,KOSDAQ,1179,교육서비스,우주·위성,0.3347,건설,0.3273,철강,0.2797
187420,HLB제넥스,KOSDAQ,799,생물공학,바이오_임상단계,0.3346,로봇,0.331,항공,0.2958
065500,오리엔트정공,KOSDAQ,640,자동차부품,엔터·음악,0.3313,바이오_대형CDMO,0.3252,K푸드_수출,0.2896
006370,대구백화점,KOSPI,575,백화점과일반상점,철강,0.3206,엔터·음악,0.2877,K푸드_수출,0.2808
099750,이지케어텍,KOSDAQ,1077,건강관리기술,바이오_대형CDMO,0.3199,로봇,0.283,항공,0.2542
045660,에이텍,KOSDAQ,759,컴퓨터와주변기기,바이오_대형CDMO,0.3171,엔터·음악,0.2373,바이오_임상단계,0.2361
067080,대화제약,KOSDAQ,2766,제약,대형제약,0.3171,바이오_기술이전,0.3021,생활용품,0.2959
365330,에스와이스틸텍,KOSDAQ,1710,건축자재,항공,0.3155,로봇,0.1547,대형제약,0.138
023160,태광,KOSDAQ,9493,기계,철강,0.3145,건설,0.2993,우주·위성,0.2768
025550,한국선재,KOSDAQ,984,철강,조선,0.3131,엔터·음악,0.2459,K푸드_수출,0.2029
023350,한국종합기술,KOSPI,556,건설,K푸드_수출,0.3022,바이오_대형CDMO,0.2769,엔터·음악,0.2384
039240,경남스틸,KOSDAQ,720,철강,바이오_임상단계,0.2949,바이오_대형CDMO,0.2745,로봇,0.1875
045340,토탈소프트,KOSDAQ,590,운송인프라,엔터·음악,0.2918,바이오_대형CDMO,0.1456,바이오_임상단계,0.0891
062970,한국첨단소재,KOSDAQ,1661,통신장비,바이오_대형CDMO,0.2897,엔터·음악,0.2018,철강,0.197
123860,아나패스,KOSDAQ,2094,디스플레이장비및부품,K푸드_수출,0.2857,조선,0.2791,중국내수식품,0.2482
020710,시공테크,KOSDAQ,906,"호텔,레스토랑,레저",K푸드_수출,0.2784,철강,0.142,바이오_대형CDMO,0.1397
014160,대영포장,KOSPI,1181,포장재,바이오_대형CDMO,0.2782,철강,0.2572,엔터·음악,0.2254
115500,케이씨에스,KOSDAQ,2313,IT서비스,엔터·음악,0.2534,바이오_대형CDMO,0.1832,철강,0.1374
356680,엑스게이트,KOSDAQ,5252,소프트웨어,엔터·음악,0.2458,항공,0.2178,IT부품,0.1643
007460,에이프로젠,KOSPI,1484,제약,전력기기,0.2298,IT부품,0.2244,반도체_대형,0.1779
215090,솔디펜스,KOSDAQ,585,우주항공과국방,로봇,0.2275,바이오_대형CDMO,0.1998,우주·위성,0.1917
003060,에이프로젠바이오로직스,KOSPI,648,제약,IT부품,0.1859,전력기기,0.1707,유통,0.1531
002840,미원상사,KOSPI,6502,화학,건설,0.1787,내수식품,0.1694,유통,0.1627
